image,tile_name,total_pixels,black_pixels,non_black_pixels
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=10556,y=21111,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=10556,y=21991,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=10556,y=22871,w=879,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=10556,y=23750,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=10556,y=24630,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=10556,y=25510,w=879,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=10556,y=26389,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=11435,y=21111,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=11435,y=21991,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=11435,y=22871,w=880,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=11435,y=23750,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=11435,y=24630,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=11435,y=25510,w=880,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=11435,y=26389,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=12315,y=21111,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=12315,y=21991,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=12315,y=22871,w=880,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=12315,y=23750,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=12315,y=24630,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=12315,y=25510,w=880,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=12315,y=26389,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=13195,y=18472,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=13195,y=19352,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=13195,y=20232,w=879,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=13195,y=21111,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=13195,y=21991,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=13195,y=22871,w=879,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=13195,y=23750,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=13195,y=24630,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=13195,y=25510,w=879,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=13195,y=26389,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=13195,y=27269,w=879,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=13195,y=28148,w=879,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=17593,w=880,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=18472,w=880,h=880]",480000,479988,12
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=19352,w=880,h=880]",480000,479976,24
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=20232,w=880,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=21111,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=21991,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=22871,w=880,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=23750,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=24630,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=25510,w=880,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=26389,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=27269,w=880,h=879]",480000,479997,3
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=28148,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14074,y=29028,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14954,y=17593,w=880,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14954,y=18472,w=880,h=880]",480000,479952,48
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14954,y=19352,w=880,h=880]",480000,479994,6
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14954,y=20232,w=880,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14954,y=21111,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14954,y=21991,w=880,h=880]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14954,y=22871,w=880,h=879]",480000,480000,0
16045-5-16110141B01101002,"16045-5-16110141B01101002 [d=2.1991,x=14954,y=23750,w=880,h=880]",480000,480000,0
