image,tile_name,total_pixels,black_pixels,non_black_pixels
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=10556,w=879,h=879]",480000,447033,32967
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=11435,w=879,h=880]",480000,441738,38262
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=12315,w=879,h=880]",480000,393381,86619
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=13195,w=879,h=879]",480000,384090,95910
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=14074,w=879,h=880]",480000,402267,77733
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=14954,w=879,h=880]",480000,429468,50532
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=15834,w=879,h=879]",480000,446100,33900
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=16713,w=879,h=880]",480000,455448,24552
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=1759,w=879,h=880]",480000,479700,300
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=17593,w=879,h=879]",480000,467094,12906
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=18472,w=879,h=880]",480000,477363,2637
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=19352,w=879,h=880]",480000,478341,1659
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=20232,w=879,h=879]",480000,478689,1311
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=21111,w=879,h=880]",480000,480000,0
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=21991,w=879,h=880]",480000,480000,0
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=22871,w=879,h=879]",480000,480000,0
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=2639,w=879,h=880]",480000,480000,0
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=3519,w=879,h=879]",480000,479838,162
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=4398,w=879,h=880]",480000,478920,1080
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=5278,w=879,h=879]",480000,478941,1059
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=6157,w=879,h=880]",480000,479670,330
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=7037,w=879,h=880]",480000,477291,2709
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=7917,w=879,h=879]",480000,476667,3333
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=8796,w=879,h=880]",480000,477225,2775
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=10556,y=9676,w=879,h=880]",480000,467277,12723
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=10556,w=880,h=879]",480000,474285,5715
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=11435,w=880,h=880]",480000,475893,4107
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=12315,w=880,h=880]",480000,452307,27693
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=13195,w=880,h=879]",480000,395082,84918
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=14074,w=880,h=880]",480000,391878,88122
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=14954,w=880,h=880]",480000,374184,105816
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=15834,w=880,h=879]",480000,445008,34992
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=16713,w=880,h=880]",480000,472071,7929
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=1759,w=880,h=880]",480000,476178,3822
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=17593,w=880,h=879]",480000,456006,23994
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=18472,w=880,h=880]",480000,468750,11250
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=19352,w=880,h=880]",480000,471690,8310
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=20232,w=880,h=879]",480000,474636,5364
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=21111,w=880,h=880]",480000,476841,3159
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=21991,w=880,h=880]",480000,480000,0
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=22871,w=880,h=879]",480000,478857,1143
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=23750,w=880,h=880]",480000,473499,6501
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=24630,w=880,h=880]",480000,469836,10164
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=25510,w=880,h=879]",480000,479811,189
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=26389,w=880,h=880]",480000,480000,0
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=2639,w=880,h=880]",480000,479970,30
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=3519,w=880,h=879]",480000,479619,381
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=4398,w=880,h=880]",480000,479979,21
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=5278,w=880,h=879]",480000,477840,2160
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=6157,w=880,h=880]",480000,478566,1434
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=7037,w=880,h=880]",480000,478278,1722
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=7917,w=880,h=879]",480000,478329,1671
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=8796,w=880,h=880]",480000,475374,4626
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=880,w=880,h=879]",480000,479496,504
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=11435,y=9676,w=880,h=880]",480000,474009,5991
16045-24-16110141B01901002,"16045-24-16110141B01901002 [d=2.1991,x=12315,y=10556,w=880,h=879]",480000,474279,5721
