image,tile_name,total_pixels,black_pixels,non_black_pixels
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=10556,w=879,h=879]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=11435,w=879,h=880]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=12315,w=879,h=880]",480000,479823,177
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=13195,w=879,h=879]",480000,479376,624
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=14074,w=879,h=880]",480000,478767,1233
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=14954,w=879,h=880]",480000,479703,297
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=15834,w=879,h=879]",480000,479739,261
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=16713,w=879,h=880]",480000,478926,1074
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=17593,w=879,h=879]",480000,478644,1356
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=18472,w=879,h=880]",480000,479334,666
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=19352,w=879,h=880]",480000,479505,495
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=20232,w=879,h=879]",480000,479982,18
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=21111,w=879,h=880]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=21991,w=879,h=880]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=22871,w=879,h=879]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=23750,w=879,h=880]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=4398,w=879,h=880]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=5278,w=879,h=879]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=6157,w=879,h=880]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=7037,w=879,h=880]",480000,479997,3
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=7917,w=879,h=879]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=8796,w=879,h=880]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=10556,y=9676,w=879,h=880]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=11435,y=10556,w=880,h=879]",480000,479850,150
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=11435,y=11435,w=880,h=880]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=11435,y=12315,w=880,h=880]",480000,479985,15
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=11435,y=13195,w=880,h=879]",480000,480000,0
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=11435,y=14074,w=880,h=880]",480000,479409,591
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=11435,y=14954,w=880,h=880]",480000,478908,1092
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=11435,y=15834,w=880,h=879]",480000,478434,1566
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=11435,y=16713,w=880,h=880]",480000,479169,831
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=11435,y=17593,w=880,h=879]",480000,477294,2706
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=11435,y=18472,w=880,h=880]",480000,477393,2607
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=11435,y=19352,w=880,h=880]",480000,476634,3366
16049-7-16110141B00301002,"16049-7-16110141B00301002 [d=2.1991,x=11435,y=20232,w=880,h=879]",480000,479961,39
