image,tile_name,total_pixels,black_pixels,non_black_pixels
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=14957,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=15837,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=16717,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=17597,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=18477,w=880,h=879]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=19356,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=20236,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=21116,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=21996,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=22876,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=29035,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=29915,w=880,h=879]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=30794,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=31674,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=32554,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=33434,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=34314,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=35194,w=880,h=879]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=36073,w=880,h=880]",480000,479994,6
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=36953,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=10558,y=37833,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=11438,y=14957,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=11438,y=15837,w=880,h=880]",480000,480000,0
16049-3-3201002,"16049-3-3201002 [d=2.1996,x=11438,y=16717,w=880,h=880]",480000,480000,0
