image,tile_name,total_pixels,black_pixels,non_black_pixels
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=0,y=0,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=0,y=2639,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=0,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=2639,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=27269,w=879,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=28148,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=29028,w=879,h=880]",480000,479997,3
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=29908,w=879,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=30787,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=31667,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=32547,w=879,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=33426,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=34306,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=35186,w=879,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=36065,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=36945,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=37825,w=879,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=38704,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=39584,w=879,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=40463,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=41343,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=42223,w=879,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=43102,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=43982,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=44862,w=879,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=45741,w=879,h=880]",480000,479997,3
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=46621,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=47501,w=879,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=48380,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=49260,w=879,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=10556,y=50139,w=879,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=0,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=2639,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=27269,w=880,h=879]",480000,479997,3
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=28148,w=880,h=880]",480000,479997,3
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=29028,w=880,h=880]",480000,479997,3
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=29908,w=880,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=30787,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=31667,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=32547,w=880,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=33426,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=34306,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=35186,w=880,h=879]",480000,479997,3
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=36065,w=880,h=880]",480000,479994,6
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=36945,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=39584,w=880,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=40463,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=41343,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=42223,w=880,h=879]",480000,479988,12
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=43102,w=880,h=880]",480000,479997,3
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=43982,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=44862,w=880,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=45741,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=46621,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=47501,w=880,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=48380,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=49260,w=880,h=879]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=50139,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=11435,y=51019,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=12315,y=0,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=12315,y=1759,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=12315,y=26389,w=880,h=880]",480000,480000,0
16045-9-16110141B01301002,"16045-9-16110141B01301002 [d=2.1991,x=12315,y=2639,w=880,h=880]",480000,480000,0
