image,tile_name,total_pixels,black_pixels,non_black_pixels
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=10558,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=11438,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=12318,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=13198,w=880,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=14077,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=14957,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=15837,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=16717,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=17597,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=18477,w=880,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=19356,w=880,h=880]",480000,479991,9
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=20236,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=21116,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=21996,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=22876,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=23756,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=24636,w=880,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=25515,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=26395,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=7039,w=880,h=880]",480000,479994,6
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=7919,w=880,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=8798,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=10558,y=9678,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=10558,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=11438,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=12318,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=13198,w=880,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=14077,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=14957,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=15837,w=880,h=880]",480000,479997,3
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=16717,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=17597,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=18477,w=880,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=19356,w=880,h=880]",480000,479964,36
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=20236,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=21116,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=21996,w=880,h=880]",480000,479997,3
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=22876,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=23756,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=24636,w=880,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=25515,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=26395,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=27275,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=7039,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=7919,w=880,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=8798,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=11438,y=9678,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=10558,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=11438,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=12318,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=13198,w=880,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=14077,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=14957,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=15837,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=16717,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=17597,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=18477,w=880,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=19356,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=20236,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=21116,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=21996,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=22876,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=23756,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=24636,w=880,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=25515,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=26395,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=27275,w=880,h=880]",480000,479997,3
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=28155,w=880,h=880]",480000,479970,30
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=29035,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=7039,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=7919,w=880,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=8798,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=12318,y=9678,w=880,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=10558,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=11438,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=12318,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=13198,w=879,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=14077,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=14957,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=15837,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=16717,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=17597,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=18477,w=879,h=879]",480000,479997,3
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=19356,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=20236,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=21116,w=879,h=880]",480000,479898,102
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=21996,w=879,h=880]",480000,479976,24
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=22876,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=23756,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=24636,w=879,h=879]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=25515,w=879,h=880]",480000,479997,3
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=26395,w=879,h=880]",480000,480000,0
16045-21-1201002,"16045-21-1201002 [d=2.1996,x=13198,y=27275,w=879,h=880]",480000,480000,0
