image,tile_name,total_pixels,black_pixels,non_black_pixels
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=0,w=879,h=880]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=14074,w=879,h=880]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=14954,w=879,h=880]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=15834,w=879,h=879]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=16713,w=879,h=880]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=17593,w=879,h=879]",480000,479967,33
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=18472,w=879,h=880]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=19352,w=879,h=880]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=20232,w=879,h=879]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=21111,w=879,h=880]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=21991,w=879,h=880]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=22871,w=879,h=879]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=23750,w=879,h=880]",480000,479232,768
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=24630,w=879,h=880]",480000,479217,783
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=25510,w=879,h=879]",480000,478329,1671
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=26389,w=879,h=880]",480000,479139,861
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=27269,w=879,h=879]",480000,479208,792
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=28148,w=879,h=880]",480000,478560,1440
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=29028,w=879,h=880]",480000,477498,2502
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=29908,w=879,h=879]",480000,478650,1350
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=30787,w=879,h=880]",480000,479751,249
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=31667,w=879,h=880]",480000,479418,582
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=32547,w=879,h=879]",480000,479664,336
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=33426,w=879,h=880]",480000,479925,75
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=34306,w=879,h=880]",480000,479994,6
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=35186,w=879,h=879]",480000,479985,15
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=36065,w=879,h=880]",480000,479721,279
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=36945,w=879,h=880]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=37825,w=879,h=879]",480000,479943,57
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=38704,w=879,h=880]",480000,479985,15
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=39584,w=879,h=879]",480000,479316,684
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=40463,w=879,h=880]",480000,479217,783
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=41343,w=879,h=880]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=42223,w=879,h=879]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=43102,w=879,h=880]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=43982,w=879,h=880]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=44862,w=879,h=879]",480000,480000,0
16049-10-16110141B00401002,"16049-10-16110141B00401002 [d=2.1991,x=10556,y=45741,w=879,h=880]",480000,480000,0
