image,tile_name,total_pixels,black_pixels,non_black_pixels
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=10556,w=879,h=879]",480000,389307,90693
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=11435,w=879,h=880]",480000,395886,84114
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=12315,w=879,h=880]",480000,363474,116526
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=13195,w=879,h=879]",480000,390066,89934
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=14074,w=879,h=880]",480000,397890,82110
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=14954,w=879,h=880]",480000,325155,154845
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=15834,w=879,h=879]",480000,331347,148653
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=16713,w=879,h=880]",480000,460473,19527
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=1759,w=879,h=880]",480000,467475,12525
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=17593,w=879,h=879]",480000,432060,47940
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=18472,w=879,h=880]",480000,477093,2907
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=19352,w=879,h=880]",480000,479817,183
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=20232,w=879,h=879]",480000,479940,60
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=21111,w=879,h=880]",480000,479886,114
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=21991,w=879,h=880]",480000,480000,0
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=22871,w=879,h=879]",480000,480000,0
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=23750,w=879,h=880]",480000,480000,0
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=24630,w=879,h=880]",480000,479943,57
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=25510,w=879,h=879]",480000,478320,1680
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=26389,w=879,h=880]",480000,479034,966
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=2639,w=879,h=880]",480000,453747,26253
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=27269,w=879,h=879]",480000,480000,0
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=28148,w=879,h=880]",480000,479646,354
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=29028,w=879,h=880]",480000,479661,339
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=29908,w=879,h=879]",480000,473286,6714
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=30787,w=879,h=880]",480000,479217,783
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=31667,w=879,h=880]",480000,470910,9090
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=32547,w=879,h=879]",480000,462330,17670
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=33426,w=879,h=880]",480000,472614,7386
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=3519,w=879,h=879]",480000,476604,3396
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=4398,w=879,h=880]",480000,458703,21297
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=5278,w=879,h=879]",480000,440856,39144
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=6157,w=879,h=880]",480000,376722,103278
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=7037,w=879,h=880]",480000,401283,78717
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=7917,w=879,h=879]",480000,406953,73047
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=8796,w=879,h=880]",480000,429993,50007
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=10556,y=9676,w=879,h=880]",480000,386565,93435
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=10556,w=880,h=879]",480000,422016,57984
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=11435,w=880,h=880]",480000,362850,117150
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=12315,w=880,h=880]",480000,364209,115791
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=13195,w=880,h=879]",480000,330333,149667
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=14074,w=880,h=880]",480000,365340,114660
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=14954,w=880,h=880]",480000,347466,132534
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=15834,w=880,h=879]",480000,357993,122007
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=16713,w=880,h=880]",480000,416865,63135
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=1759,w=880,h=880]",480000,465957,14043
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=17593,w=880,h=879]",480000,444504,35496
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=18472,w=880,h=880]",480000,479007,993
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=19352,w=880,h=880]",480000,479883,117
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=20232,w=880,h=879]",480000,478968,1032
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=21111,w=880,h=880]",480000,479484,516
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=21991,w=880,h=880]",480000,479919,81
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=22871,w=880,h=879]",480000,479712,288
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=23750,w=880,h=880]",480000,480000,0
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=24630,w=880,h=880]",480000,479811,189
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=25510,w=880,h=879]",480000,478659,1341
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=26389,w=880,h=880]",480000,479697,303
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=2639,w=880,h=880]",480000,422616,57384
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=27269,w=880,h=879]",480000,479994,6
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=28148,w=880,h=880]",480000,479031,969
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=29028,w=880,h=880]",480000,479577,423
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=29908,w=880,h=879]",480000,479727,273
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=30787,w=880,h=880]",480000,479850,150
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=31667,w=880,h=880]",480000,479478,522
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=32547,w=880,h=879]",480000,479415,585
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=33426,w=880,h=880]",480000,476664,3336
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=34306,w=880,h=880]",480000,480000,0
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=3519,w=880,h=879]",480000,445152,34848
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=4398,w=880,h=880]",480000,399801,80199
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=5278,w=880,h=879]",480000,409305,70695
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=6157,w=880,h=880]",480000,395928,84072
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=7037,w=880,h=880]",480000,399099,80901
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=7917,w=880,h=879]",480000,417927,62073
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=8796,w=880,h=880]",480000,440022,39978
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=11435,y=9676,w=880,h=880]",480000,389229,90771
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=12315,y=10556,w=880,h=879]",480000,400695,79305
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=12315,y=11435,w=880,h=880]",480000,367716,112284
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=12315,y=12315,w=880,h=880]",480000,381027,98973
16045-28-16110141B02001002,"16045-28-16110141B02001002 [d=2.1991,x=12315,y=13195,w=880,h=879]",480000,292257,187743
